%labels Sigma_min_mean,Sigma_max_mean,ElEdge_min,ElEdge_max,ElEdge_mean,ElDetJ_min_mean,ElDetJ_max_mean,_DROP_TOL_,Iters,Op_Complex,Smoo_Complex,SolveTime,CostEst,Pred,Pr -1,Pr 0,Pr 1
1,1,1,9.24,5.14673,0.164821,2.08643,0.01,24,1.09,1.13,14.25,1,1,0,0.21844,0.78156
1,1,1,9.24,5.14673,0.164821,2.08643,0.05,-1,-1,-1,-1,-1,-1,1,0,0
1,1,1,9.24,5.14673,0.164821,2.08643,0.001,53,1.04,1.07,31.02,0,0,0,0.977636,0.0223637
1,1,1,9.24,5.14673,0.164821,2.08643,0.1,-1,-1,-1,-1,-1,-1,0.899102,0,0.100898
1,1,1,9.24,5.14673,0.164821,2.08643,0.025,23,1.11,1.15,13.8,1,1,0,0.106812,0.893188
1,1,1,9.24,5.14673,0.164821,2.08643,0.005,34,1.07,1.11,22.26,0,0,0,0.755603,0.244397
1,1,1,72.79,39.4224,0.00217266,3.78764,0.025,30,1.31,1.36,16.71,1,1,0,0.137126,0.862874
1,1,1,72.79,39.4224,0.00217266,3.78764,0.075,-1,-1,-1,-1,-1,-1,0.911727,0,0.0882725
1,1,1,72.79,39.4224,0.00217266,3.78764,0.001,139,1.13,1.17,145.7,0,0,0,1,0
1,1,1,72.79,39.4224,0.00217266,3.78764,0,173,1.03,1.07,196.9,0,0,0,0.926735,0.0732646
1,1,1,72.79,39.4224,0.00217266,3.78764,0.1,-1,-1,-1,-1,-1,-1,0.961998,0,0.0380019
1,1,1,72.79,39.4224,0.00217266,3.78764,0.01,52,1.27,1.31,32.06,0,0,0,0.905312,0.094688
1,1,1,72.79,39.4224,0.00217266,3.78764,0.05,-1,-1,-1,-1,-1,-1,1,0,0
1,1,1,72.79,39.4224,0.00217266,3.78764,0.005,71,1.23,1.27,58.27,0,0,0,0.882219,0.117781
1,1,1,4.89,2.97424,0.286547,1.91967,0.075,-1,-1,-1,-1,-1,-1,0.906437,0,0.0935626
1,1,1,4.89,2.97424,0.286547,1.91967,0.01,28,1.07,1.11,16.73,1,1,0,0.360447,0.639553
1,1,1,4.89,2.97424,0.286547,1.91967,0.05,-1,-1,-1,-1,-1,-1,0.892916,0,0.107084
1,1,1,4.89,2.97424,0.286547,1.91967,0.1,-1,-1,-1,-1,-1,-1,0.906437,0,0.0935626
1,1,1,4.89,2.97424,0.286547,1.91967,0.005,37,1.04,1.07,21.3,0,0,0,0.891094,0.108906
1,1,1,4.89,2.97424,0.286547,1.91967,0.025,26,1.11,1.15,14.53,1,1,0,0.155771,0.844229
1,1,1,4.89,2.97424,0.286547,1.91967,0,35,1.03,1.07,21.6,0,0,0,0.640569,0.359431
1,1,1,4.89,2.97424,0.286547,1.91967,0.001,38,1.04,1.07,23.59,0,0,0,0.835959,0.164041
1,1,1,1.61,1.305,0.766284,1.23372,0.005,18,1.04,1.07,10.43,1,1,0,0.150343,0.849657
1,1,1,1.61,1.305,0.766284,1.23372,0.075,-1,-1,-1,-1,-1,-1,0.841349,0,0.158651
1,1,1,1.61,1.305,0.766284,1.23372,0.001,18,1.04,1.07,10.47,1,1,0,0.101917,0.898083
1,1,1,1.61,1.305,0.766284,1.23372,0.025,19,1.05,1.08,12.26,1,1,0,0.125974,0.874026
1,1,1,1.61,1.305,0.766284,1.23372,0.05,-1,-1,-1,-1,-1,-1,0.952665,0,0.047335
1,1,1,1.61,1.305,0.766284,1.23372,0.1,-1,-1,-1,-1,-1,-1,0.961998,0,0.0380019
1,1,1,1.61,1.305,0.766284,1.23372,0.01,18,1.04,1.07,11.65,1,1,0,0.0939458,0.906054
1,1,1,1.61,1.305,0.766284,1.23372,0,18,1.03,1.07,12.95,1,1,0,0.0431701,0.95683
1,1,1,23.95,14.5513,0.0101021,3.59773,0.005,58,1.16,1.21,35.17,0,0,0,0.931331,0.0686685
1,1,1,23.95,14.5513,0.0101021,3.59773,0.075,-1,-1,-1,-1,-1,-1,0.867575,0,0.132425
1,1,1,23.95,14.5513,0.0101021,3.59773,0,114,1.03,1.07,94.56,0,0,0,0.926812,0.0731877
1,1,1,23.95,14.5513,0.0101021,3.59773,0.05,-1,-1,-1,-1,-1,-1,0.90034,0,0.0996596
1,1,1,23.95,14.5513,0.0101021,3.59773,0.1,-1,-1,-1,-1,-1,-1,0.898087,0,0.101913
1,1,1,23.95,14.5513,0.0101021,3.59773,0.025,30,1.27,1.32,18.64,1,1,0,0.125433,0.874567
1,1,1,23.95,14.5513,0.0101021,3.59773,0.01,48,1.21,1.25,27.79,0,0,0,0.895897,0.104103
1,1,1,23.95,14.5513,0.0101021,3.59773,0.001,91,1.06,1.1,82.58,0,0,0,0.900861,0.0991391
1,1,1,4.18,2.64635,0.295862,1.99109,0.001,37,1.04,1.07,17.72,0,0,0,0.838414,0.161586
1,1,1,4.18,2.64635,0.295862,1.99109,0.075,-1,-1,-1,-1,-1,-1,1,0,0
1,1,1,4.18,2.64635,0.295862,1.99109,0,31,1.03,1.07,15.28,1,0,0,0.592851,0.407149
1,1,1,4.18,2.64635,0.295862,1.99109,0.025,24,1.11,1.15,11.77,1,1,0,0,1
1,1,1,4.18,2.64635,0.295862,1.99109,0.05,-1,-1,-1,-1,-1,-1,1,0,0
1,1,1,4.18,2.64635,0.295862,1.99109,0.005,37,1.04,1.07,21.16,0,0,0,0.85317,0.14683
1,1,1,4.18,2.64635,0.295862,1.99109,0.1,-1,-1,-1,-1,-1,-1,0.976091,0,0.0239092
1,1,1,4.18,2.64635,0.295862,1.99109,0.01,27,1.05,1.09,16.6,1,0,0,0.518391,0.481609
1,1,1,28.07,14.6224,0.0428657,2.65916,0.075,-1,-1,-1,-1,-1,-1,0.881695,0,0.118305
1,1,1,28.07,14.6224,0.0428657,2.65916,0,113,1.03,1.07,89.49,0,0,0,0.854262,0.145738
1,1,1,28.07,14.6224,0.0428657,2.65916,0.001,70,1.07,1.11,44.72,0,0,0,0.975944,0.0240561
1,1,1,28.07,14.6224,0.0428657,2.65916,0.05,-1,-1,-1,-1,-1,-1,0.949347,0,0.050653
1,1,1,28.07,14.6224,0.0428657,2.65916,0.1,-1,-1,-1,-1,-1,-1,0.92425,0,0.0757504
1,1,1,28.07,14.6224,0.0428657,2.65916,0.01,25,1.1,1.14,12.63,1,1,0,0.0893514,0.910649
1,1,1,28.07,14.6224,0.0428657,2.65916,0.005,34,1.09,1.14,18.85,0,0,0,0.854294,0.145706
1,1,1,28.07,14.6224,0.0428657,2.65916,0.025,23,1.12,1.16,12.47,1,1,0,0.0377013,0.962299
1,1,1,28.07,17.0004,0.00746603,3.65283,0.075,-1,-1,-1,-1,-1,-1,0.867575,0,0.132425
1,1,1,28.07,17.0004,0.00746603,3.65283,0,122,1.03,1.07,102.7,0,0,0,0.878273,0.121727
1,1,1,28.07,17.0004,0.00746603,3.65283,0.05,-1,-1,-1,-1,-1,-1,0.867575,0,0.132425
1,1,1,28.07,17.0004,0.00746603,3.65283,0.1,-1,-1,-1,-1,-1,-1,0.949347,0,0.050653
1,1,1,28.07,17.0004,0.00746603,3.65283,0.001,93,1.08,1.12,72.82,0,0,0,0.95527,0.0447298
1,1,1,28.07,17.0004,0.00746603,3.65283,0.025,29,1.28,1.33,17.62,1,1,0,0.0752213,0.924779
1,1,1,28.07,17.0004,0.00746603,3.65283,0.01,47,1.22,1.27,29.89,0,0,0,0.915979,0.0840211
1,1,1,28.07,17.0004,0.00746603,3.65283,0.005,59,1.18,1.22,34.63,0,0,0,0.885958,0.114042
1,1,1,45.2,23.1117,0.0398987,2.11,0.025,26,1.11,1.15,16.01,1,1,0,0.0482359,0.951764
1,1,1,45.2,23.1117,0.0398987,2.11,0.075,-1,-1,-1,-1,-1,-1,1,0,0
1,1,1,45.2,23.1117,0.0398987,2.11,0.001,47,1.09,1.13,31.57,0,0,0,0.913134,0.0868664
1,1,1,45.2,23.1117,0.0398987,2.11,0.05,-1,-1,-1,-1,-1,-1,0.951804,0,0.0481961
1,1,1,45.2,23.1117,0.0398987,2.11,0.01,29,1.1,1.14,16.3,1,1,0,0.110922,0.889078
1,1,1,45.2,23.1117,0.0398987,2.11,0.1,-1,-1,-1,-1,-1,-1,1,0,0
1,1,1,45.2,23.1117,0.0398987,2.11,0.005,29,1.1,1.14,17.99,1,1,0,0.481928,0.518072
1,1,1,45.2,23.1117,0.0398987,2.11,0,112,1.03,1.07,109.4,0,0,0,1,0
1,1,1,85.32,49.2838,0.00100301,3.86808,0.075,-1,-1,-1,-1,-1,-1,1,0,0
1,1,1,85.32,49.2838,0.00100301,3.86808,0.05,-1,-1,-1,-1,-1,-1,1,0,0
1,1,1,85.32,49.2838,0.00100301,3.86808,0.01,42,1.3,1.35,24.78,0,0,0,0.860928,0.139072
1,1,1,85.32,49.2838,0.00100301,3.86808,0.1,-1,-1,-1,-1,-1,-1,0.906354,0,0.0936456
1,1,1,85.32,49.2838,0.00100301,3.86808,0.005,68,1.27,1.32,46.43,0,0,0,0.958636,0.0413645
1,1,1,85.32,49.2838,0.00100301,3.86808,0.025,28,1.33,1.38,14.42,1,1,0,0.137126,0.862874
1,1,1,85.32,49.2838,0.00100301,3.86808,0,193,1.03,1.07,203.4,0,0,0,1,0
1,1,1,85.32,49.2838,0.00100301,3.86808,0.001,128,1.19,1.24,133.1,0,0,0,0.855192,0.144808
1,1,1,10.83,5.94136,0.142668,2.11678,0.075,-1,-1,-1,-1,-1,-1,0.9663,0,0.0336996
1,1,1,10.83,5.94136,0.142668,2.11678,0.05,-1,-1,-1,-1,-1,-1,0.899102,0,0.100898
1,1,1,10.83,5.94136,0.142668,2.11678,0.1,-1,-1,-1,-1,-1,-1,0.976091,0,0.0239092
1,1,1,10.83,5.94136,0.142668,2.11678,0.001,59,1.04,1.07,40.56,0,0,0,0.899938,0.100062
1,1,1,10.83,5.94136,0.142668,2.11678,0,60,1.03,1.07,34.22,0,0,0,0.908125,0.0918753
1,1,1,10.83,5.94136,0.142668,2.11678,0.025,23,1.11,1.15,12.94,1,1,0,0.0377013,0.962299
1,1,1,10.83,5.94136,0.142668,2.11678,0.01,24,1.09,1.13,10.96,1,1,0,0.1266,0.8734
1,1,1,10.83,5.94136,0.142668,2.11678,0.005,32,1.08,1.12,20.7,0,1,0,0.482634,0.517366
1,1,1,52.98,27.7132,0.00723648,3.54251,0.005,80,1.11,1.15,56.21,0,0,0,0.946752,0.0532481
1,1,1,52.98,27.7132,0.00723648,3.54251,0.1,-1,-1,-1,-1,-1,-1,0.93165,0,0.0683497
1,1,1,52.98,27.7132,0.00723648,3.54251,0.075,-1,-1,-1,-1,-1,-1,0.949873,0,0.0501274
1,1,1,52.98,27.7132,0.00723648,3.54251,0.01,58,1.19,1.23,37.9,0,0,0,0.958805,0.0411954
1,1,1,52.98,27.7132,0.00723648,3.54251,0.05,-1,-1,-1,-1,-1,-1,0.949873,0,0.0501274
1,1,1,52.98,27.7132,0.00723648,3.54251,0.001,87,1.08,1.12,56.88,0,0,0,0.97511,0.0248901
1,1,1,52.98,27.7132,0.00723648,3.54251,0,150,1.03,1.07,132.9,0,0,0,0.878273,0.121727
1,1,1,52.98,27.7132,0.00723648,3.54251,0.025,37,1.25,1.29,20.32,1,1,0,0.0868664,0.913134
1,1,1,4.18,3.24091,0.149074,2.60467,0.01,31,1.05,1.09,15.18,1,1,0,0.196621,0.803379
1,1,1,4.18,3.24091,0.149074,2.60467,0,31,1.03,1.07,18.01,1,1,0,0.0880349,0.911965
1,1,1,4.18,3.24091,0.149074,2.60467,0.075,-1,-1,-1,-1,-1,-1,0.976748,0,0.0232517
1,1,1,4.18,3.24091,0.149074,2.60467,0.001,33,1.04,1.07,18.77,1,1,0,0.282274,0.717726
1,1,1,4.18,3.24091,0.149074,2.60467,0.05,-1,-1,-1,-1,-1,-1,1,0,0
1,1,1,4.18,3.24091,0.149074,2.60467,0.005,33,1.04,1.07,15.34,1,1,0,0.245121,0.754879
1,1,1,4.18,3.24091,0.149074,2.60467,0.1,-1,-1,-1,-1,-1,-1,0.976748,0,0.0232517
1,1,1,4.18,3.24091,0.149074,2.60467,0.025,-1,-1,-1,-1,-1,-1,0.903758,0,0.0962418
1,1,1,72.79,37.0381,0.0134178,2.96911,0.075,-1,-1,-1,-1,-1,-1,0.924233,0,0.0757672
1,1,1,72.79,37.0381,0.0134178,2.96911,0.01,34,1.1,1.15,17.43,1,1,0,0.0984934,0.901507
1,1,1,72.79,37.0381,0.0134178,2.96911,0.001,66,1.09,1.13,43.01,0,0,0,0.94951,0.0504896
1,1,1,72.79,37.0381,0.0134178,2.96911,0,168,1.03,1.07,167,0,0,0,0.924936,0.0750641
1,1,1,72.79,37.0381,0.0134178,2.96911,0.05,-1,-1,-1,-1,-1,-1,0.925993,0,0.0740068
1,1,1,72.79,37.0381,0.0134178,2.96911,0.1,-1,-1,-1,-1,-1,-1,0.961998,0,0.0380019
1,1,1,72.79,37.0381,0.0134178,2.96911,0.025,35,1.12,1.16,19.08,1,1,0,0,1
1,1,1,72.79,37.0381,0.0134178,2.96911,0.005,37,1.1,1.14,19.22,1,1,0,0,1
1,1,1,52.98,33.2326,0.00187267,3.82668,0.025,30,1.32,1.37,18.47,1,1,0,0.0700273,0.929973
1,1,1,52.98,33.2326,0.00187267,3.82668,0.075,-1,-1,-1,-1,-1,-1,0.890637,0,0.109363
1,1,1,52.98,33.2326,0.00187267,3.82668,0.005,60,1.26,1.3,41.63,0,0,0,0.919375,0.0806245
1,1,1,52.98,33.2326,0.00187267,3.82668,0.001,117,1.16,1.2,99.43,0,0,0,0.939719,0.0602813
1,1,1,52.98,33.2326,0.00187267,3.82668,0.05,-1,-1,-1,-1,-1,-1,0.951804,0,0.0481961
1,1,1,52.98,33.2326,0.00187267,3.82668,0.1,-1,-1,-1,-1,-1,-1,0.928552,0,0.0714477
1,1,1,52.98,33.2326,0.00187267,3.82668,0.01,55,1.28,1.33,37.81,0,0,0,0.947833,0.0521672
1,1,1,52.98,33.2326,0.00187267,3.82668,0,156,1.03,1.07,143.4,0,0,0,1,0
1,1,1,100,56.1464,0.000857229,3.87467,0.025,28,1.33,1.38,16.38,1,1,0,0.112954,0.887046
1,1,1,100,56.1464,0.000857229,3.87467,0.075,-1,-1,-1,-1,-1,-1,0.857999,0,0.142001
1,1,1,100,56.1464,0.000857229,3.87467,0.05,-1,-1,-1,-1,-1,-1,0.951847,0,0.0481533
1,1,1,100,56.1464,0.000857229,3.87467,0.1,-1,-1,-1,-1,-1,-1,0.914799,0,0.085201
1,1,1,100,56.1464,0.000857229,3.87467,0.005,70,1.28,1.33,56.05,0,0,0,1,0
1,1,1,100,56.1464,0.000857229,3.87467,0,200,1.03,1.07,238.4,0,0,0,1,0
1,1,1,100,56.1464,0.000857229,3.87467,0.01,44,1.3,1.35,24.48,0,0,0,0.847033,0.152967
1,1,1,100,56.1464,0.000857229,3.87467,0.001,130,1.2,1.24,116.1,0,0,0,1,0
1,1,1,4.18,2.60247,0.355853,1.74033,0.075,-1,-1,-1,-1,-1,-1,0.880887,0,0.119113
1,1,1,4.18,2.60247,0.355853,1.74033,0,43,1.03,1.07,31.85,1,1,0,0.495231,0.504769
1,1,1,4.18,2.60247,0.355853,1.74033,0.05,-1,-1,-1,-1,-1,-1,0.906437,0,0.0935626
1,1,1,4.18,2.60247,0.355853,1.74033,0.025,53,1.11,1.15,58.49,0,0,0,0.716306,0.283694
1,1,1,4.18,2.60247,0.355853,1.74033,0.1,-1,-1,-1,-1,-1,-1,0.884124,0,0.115876
1,1,1,4.18,2.60247,0.355853,1.74033,0.01,53,1.06,1.1,42.66,0,0,0,0.540187,0.459813
1,1,1,4.18,2.60247,0.355853,1.74033,0.005,43,1.04,1.07,41.46,1,1,0,0.426609,0.573391
1,1,1,4.18,2.60247,0.355853,1.74033,0.001,43,1.04,1.07,40.25,1,1,0,0.474359,0.525641
1,1,1,62.1,31.8407,0.0107626,3.26825,0.025,45,1.18,1.23,25.74,1,1,0,0.0932039,0.906796
1,1,1,62.1,31.8407,0.0107626,3.26825,0.075,-1,-1,-1,-1,-1,-1,0.928552,0,0.0714477
1,1,1,62.1,31.8407,0.0107626,3.26825,0.001,75,1.09,1.13,47.87,0,0,0,0.857365,0.142635
1,1,1,62.1,31.8407,0.0107626,3.26825,0.01,50,1.11,1.15,30.05,1,1,0,0.214741,0.785259
1,1,1,62.1,31.8407,0.0107626,3.26825,0.05,-1,-1,-1,-1,-1,-1,0.911727,0,0.0882725
1,1,1,62.1,31.8407,0.0107626,3.26825,0.1,-1,-1,-1,-1,-1,-1,0.93165,0,0.0683497
1,1,1,62.1,31.8407,0.0107626,3.26825,0.005,50,1.1,1.14,27.47,1,1,0,0.269206,0.730794
1,1,1,62.1,31.8407,0.0107626,3.26825,0,155,1.03,1.07,148.2,0,0,0,0.849703,0.150297
1,1,1,2.59,1.8676,0.426899,1.78013,0.025,26,1.1,1.14,11.66,1,1,0,0.145361,0.854639
1,1,1,2.59,1.8676,0.426899,1.78013,0.075,-1,-1,-1,-1,-1,-1,0.884124,0,0.115876
1,1,1,2.59,1.8676,0.426899,1.78013,0.1,-1,-1,-1,-1,-1,-1,0.904229,0,0.0957715
1,1,1,2.59,1.8676,0.426899,1.78013,0.05,-1,-1,-1,-1,-1,-1,0.901577,0,0.0984235
1,1,1,2.59,1.8676,0.426899,1.78013,0.001,37,1.04,1.07,19.93,0,0,0,0.71575,0.28425
1,1,1,2.59,1.8676,0.426899,1.78013,0,31,1.03,1.07,14.09,1,1,0,0.28163,0.71837
1,1,1,2.59,1.8676,0.426899,1.78013,0.01,37,1.04,1.07,22.09,0,1,0,0.358374,0.641626
1,1,1,2.59,1.8676,0.426899,1.78013,0.005,37,1.04,1.07,18.16,0,0,0,0.847851,0.152149
1,1,1,32.9,18.0168,0.00997414,3.55386,0.075,-1,-1,-1,-1,-1,-1,0.917885,0,0.0821154
1,1,1,32.9,18.0168,0.00997414,3.55386,0,130,1.03,1.07,134,0,0,0,0.910148,0.0898519
1,1,1,32.9,18.0168,0.00997414,3.55386,0.025,33,1.26,1.3,22.64,1,1,0,0.14535,0.85465
1,1,1,32.9,18.0168,0.00997414,3.55386,0.005,67,1.14,1.18,46.91,0,0,0,0.927033,0.0729665
1,1,1,32.9,18.0168,0.00997414,3.55386,0.05,-1,-1,-1,-1,-1,-1,0.907385,0,0.0926146
1,1,1,32.9,18.0168,0.00997414,3.55386,0.1,-1,-1,-1,-1,-1,-1,0.867575,0,0.132425
1,1,1,32.9,18.0168,0.00997414,3.55386,0.001,91,1.07,1.11,64.41,0,0,0,0.965555,0.0344449
1,1,1,32.9,18.0168,0.00997414,3.55386,0.01,50,1.19,1.24,28.93,0,0,0,0.859046,0.140954
1,1,1,28.07,14.5979,0.0476121,2.52593,0.01,23,1.1,1.14,12.08,1,1,0,0.0942136,0.905786
1,1,1,28.07,14.5979,0.0476121,2.52593,0.005,33,1.09,1.14,20.74,0,0,0,0.95246,0.0475397
1,1,1,28.07,14.5979,0.0476121,2.52593,0.075,-1,-1,-1,-1,-1,-1,0.855317,0,0.144683
1,1,1,28.07,14.5979,0.0476121,2.52593,0.001,63,1.08,1.12,38.44,0,0,0,0.904012,0.0959883
1,1,1,28.07,14.5979,0.0476121,2.52593,0.025,19,1.11,1.16,9.952,1,1,0,0,1
1,1,1,28.07,14.5979,0.0476121,2.52593,0.05,-1,-1,-1,-1,-1,-1,0.860283,0,0.139717
1,1,1,28.07,14.5979,0.0476121,2.52593,0.1,-1,-1,-1,-1,-1,-1,0.882576,0,0.117424
1,1,1,28.07,14.5979,0.0476121,2.52593,0,112,1.03,1.07,102.8,0,0,0,0.9663,0.0336996
1,1,1,62.1,34.9952,0.00218065,3.80119,0.001,124,1.14,1.19,108.2,0,0,0,0.952143,0.0478573
1,1,1,62.1,34.9952,0.00218065,3.80119,0.075,-1,-1,-1,-1,-1,-1,0.950339,0,0.049661
1,1,1,62.1,34.9952,0.00218065,3.80119,0,158,1.03,1.07,165.2,0,0,0,1,0
1,1,1,62.1,34.9952,0.00218065,3.80119,0.025,36,1.31,1.36,20.18,1,1,0,0.0913326,0.908667
1,1,1,62.1,34.9952,0.00218065,3.80119,0.05,-1,-1,-1,-1,-1,-1,0.890637,0,0.109363
1,1,1,62.1,34.9952,0.00218065,3.80119,0.1,-1,-1,-1,-1,-1,-1,0.911727,0,0.0882725
1,1,1,62.1,34.9952,0.00218065,3.80119,0.005,68,1.23,1.28,48.2,0,0,0,0.946752,0.0532481
1,1,1,62.1,34.9952,0.00218065,3.80119,0.01,57,1.27,1.32,35.2,0,0,0,0.929551,0.0704495
1,1,1,5.74,3.54859,0.165312,2.45763,0.075,-1,-1,-1,-1,-1,-1,0.976091,0,0.0239092
1,1,1,5.74,3.54859,0.165312,2.45763,0,39,1.03,1.07,25.87,0,0,0,0.865569,0.134431
1,1,1,5.74,3.54859,0.165312,2.45763,0.001,40,1.04,1.07,27.07,0,0,0,0.853754,0.146246
1,1,1,5.74,3.54859,0.165312,2.45763,0.05,-1,-1,-1,-1,-1,-1,1,0,0
1,1,1,5.74,3.54859,0.165312,2.45763,0.1,-1,-1,-1,-1,-1,-1,1,0,0
1,1,1,5.74,3.54859,0.165312,2.45763,0.005,38,1.04,1.08,22.77,0,0,0,0.840189,0.159811
1,1,1,5.74,3.54859,0.165312,2.45763,0.01,28,1.07,1.11,13.04,1,1,0,0.340309,0.659691
1,1,1,5.74,3.54859,0.165312,2.45763,0.025,22,1.12,1.16,12,1,1,0,0.0947128,0.905287
1,1,1,45.2,23.4825,0.0128457,3.33279,0.075,-1,-1,-1,-1,-1,-1,0.975809,0,0.0241911
1,1,1,45.2,23.4825,0.0128457,3.33279,0.01,55,1.11,1.15,30.76,0,0,0,0.901039,0.0989608
1,1,1,45.2,23.4825,0.0128457,3.33279,0.05,-1,-1,-1,-1,-1,-1,0.924233,0,0.0757672
1,1,1,45.2,23.4825,0.0128457,3.33279,0.025,39,1.21,1.25,23.08,1,1,0,0.0922735,0.907726
1,1,1,45.2,23.4825,0.0128457,3.33279,0.1,-1,-1,-1,-1,-1,-1,0.924233,0,0.0757672
1,1,1,45.2,23.4825,0.0128457,3.33279,0,141,1.03,1.07,136.9,0,0,0,0.928824,0.0711755
1,1,1,45.2,23.4825,0.0128457,3.33279,0.001,81,1.08,1.12,55.73,0,0,0,0.954848,0.0451522
1,1,1,45.2,23.4825,0.0128457,3.33279,0.005,55,1.1,1.14,30.37,0,0,0,0.831704,0.168296
1,1,1,100,53.3072,0.00136237,3.82416,0.075,-1,-1,-1,-1,-1,-1,0.879417,0,0.120583
1,1,1,100,53.3072,0.00136237,3.82416,0.001,142,1.16,1.2,137.6,0,0,0,0.849281,0.150719
1,1,1,100,53.3072,0.00136237,3.82416,0,200,1.03,1.07,224.7,0,0,0,0.897169,0.102831
1,1,1,100,53.3072,0.00136237,3.82416,0.05,-1,-1,-1,-1,-1,-1,0.951847,0,0.0481533
1,1,1,100,53.3072,0.00136237,3.82416,0.01,63,1.28,1.33,42.51,0,0,0,0.903396,0.0966042
1,1,1,100,53.3072,0.00136237,3.82416,0.1,-1,-1,-1,-1,-1,-1,0.856631,0,0.143369
1,1,1,100,53.3072,0.00136237,3.82416,0.025,38,1.31,1.36,23.23,1,1,0,0.137126,0.862874
1,1,1,100,53.3072,0.00136237,3.82416,0.005,74,1.24,1.28,58.48,0,0,0,0.948421,0.0515794
1,1,1,3.04,2.43756,0.245074,2.26488,0.001,30,1.04,1.07,15.75,0,0,0,0.862111,0.137889
1,1,1,3.04,2.43756,0.245074,2.26488,0.075,-1,-1,-1,-1,-1,-1,0.899102,0,0.100898
1,1,1,3.04,2.43756,0.245074,2.26488,0.005,30,1.04,1.07,18.47,0,0,0,0.835762,0.164238
1,1,1,3.04,2.43756,0.245074,2.26488,0,24,1.03,1.07,10.9,1,1,0,0.0930365,0.906964
1,1,1,3.04,2.43756,0.245074,2.26488,0.025,22,1.13,1.17,12.85,1,1,0,0.0985052,0.901495
1,1,1,3.04,2.43756,0.245074,2.26488,0.01,30,1.04,1.07,15.73,0,0,0,0.906243,0.093757
1,1,1,3.04,2.43756,0.245074,2.26488,0.05,-1,-1,-1,-1,-1,-1,1,0,0
1,1,1,3.04,2.43756,0.245074,2.26488,0.1,-1,-1,-1,-1,-1,-1,1,0,0
1,1,1,9.24,5.81035,0.0579562,3.07386,0.001,57,1.04,1.07,40.03,0,0,0,0.931236,0.0687641
1,1,1,9.24,5.81035,0.0579562,3.07386,0.075,-1,-1,-1,-1,-1,-1,0.95246,0,0.0475397
1,1,1,9.24,5.81035,0.0579562,3.07386,0.005,45,1.06,1.1,26.15,0,0,0,0.691866,0.308134
1,1,1,9.24,5.81035,0.0579562,3.07386,0.05,-1,-1,-1,-1,-1,-1,1,0,0
1,1,1,9.24,5.81035,0.0579562,3.07386,0.1,-1,-1,-1,-1,-1,-1,0.95246,0,0.0475397
1,1,1,9.24,5.81035,0.0579562,3.07386,0.01,37,1.1,1.14,20.86,0,1,0,0.286685,0.713315
1,1,1,9.24,5.81035,0.0579562,3.07386,0,60,1.03,1.07,33.73,0,0,0,0.909301,0.0906993
1,1,1,9.24,5.81035,0.0579562,3.07386,0.025,27,1.2,1.24,13.21,1,1,0,0.205242,0.794758
1,1,1,72.79,36.9562,0.0187571,2.58047,0.001,53,1.09,1.14,37.85,0,0,0,0.900568,0.0994319
1,1,1,72.79,36.9562,0.0187571,2.58047,0.075,-1,-1,-1,-1,-1,-1,0.95639,0,0.04361
1,1,1,72.79,36.9562,0.0187571,2.58047,0.025,21,1.11,1.16,11.24,1,1,0,0.0790405,0.92096
1,1,1,72.79,36.9562,0.0187571,2.58047,0.05,-1,-1,-1,-1,-1,-1,0.924233,0,0.0757672
1,1,1,72.79,36.9562,0.0187571,2.58047,0.005,27,1.1,1.14,14.16,0,1,0,0.428963,0.571037
1,1,1,72.79,36.9562,0.0187571,2.58047,0.1,-1,-1,-1,-1,-1,-1,0.930068,0,0.0699315
1,1,1,72.79,36.9562,0.0187571,2.58047,0,162,1.03,1.07,191.3,0,0,0,0.952824,0.0471756
1,1,1,72.79,36.9562,0.0187571,2.58047,0.01,22,1.1,1.15,9.802,1,1,0,0.119457,0.880543
1,1,1,3.56,2.38148,0.303527,2.04225,0.075,-1,-1,-1,-1,-1,-1,1,0,0
1,1,1,3.56,2.38148,0.303527,2.04225,0.025,22,1.12,1.16,11.49,1,1,0,0.107819,0.892181
1,1,1,3.56,2.38148,0.303527,2.04225,0.05,-1,-1,-1,-1,-1,-1,1,0,0
1,1,1,3.56,2.38148,0.303527,2.04225,0.1,-1,-1,-1,-1,-1,-1,1,0,0
1,1,1,3.56,2.38148,0.303527,2.04225,0.01,33,1.04,1.08,18.58,0,0,0,0.736454,0.263546
1,1,1,3.56,2.38148,0.303527,2.04225,0.001,34,1.04,1.07,17.65,0,0,0,0.901267,0.0987328
1,1,1,3.56,2.38148,0.303527,2.04225,0.005,34,1.04,1.07,19.19,0,0,0,0.902012,0.0979879
1,1,1,3.56,2.38148,0.303527,2.04225,0,27,1.03,1.07,13.68,1,1,0,0.105343,0.894657
1,1,1,52.98,31.8067,0.00218589,3.81009,0.001,119,1.15,1.19,117.6,0,0,0,1,0
1,1,1,52.98,31.8067,0.00218589,3.81009,0.075,-1,-1,-1,-1,-1,-1,0.911727,0,0.0882725
1,1,1,52.98,31.8067,0.00218589,3.81009,0.005,64,1.24,1.29,39.25,0,0,0,0.975998,0.0240016
1,1,1,52.98,31.8067,0.00218589,3.81009,0,154,1.03,1.07,149.8,0,0,0,1,0
1,1,1,52.98,31.8067,0.00218589,3.81009,0.05,-1,-1,-1,-1,-1,-1,0.951804,0,0.0481961
